seed	omics_type_classification_type	classifier	cutoff	ACCURACY_average	ACCURACY_stdev	PRECISION_average	PRECISION_stdev	TPR_average	TPR_stdev	TNR_average	TNR_stdev	FPR_average	FPR_stdev	FNR_average	FNR_stdev	NPV_average	NPV_stdev	MCC_average	MCC_stdev	F1_average	F1_stdev
seed_167	1omics_AA_cVSra	RF	25p	0.6583333333333333	0.0456435464587638	0.6789177489177489	0.0237383825011424	0.925	0.0684653196881457	0.125	0.0883883476483184	0.875	0.0883883476483184	0.075	0.0684653196881457	[0.5, 0.5, 0.25, 0.6666666666666666, 'nan']	[0.5, 0.5, 0.25, 0.6666666666666666, 'nan']	[0.10660035817780521, 0.10660035817780521, -0.07905694150420949, 0.2672612419124244, 'nan']	[0.10660035817780521, 0.10660035817780521, -0.07905694150420949, 0.2672612419124244, 'nan']	0.7823960802908172	0.034779207326358
seed_167	1omics_M_cVSra	RF	top50	0.8416666666666667	0.0903311807861616	0.8272642390289449	0.0831654500801317	0.975	0.0342326598440728	0.575	0.2436698586202241	0.425	0.2436698586202241	0.025	0.0342326598440728	0.9047619047619048	0.14677176197545183	0.6295601967000212	0.23299642994898082	0.893423905188611	0.0557821928635252
seed_168	3omics_PAM_cVSpos	RF	top90	0.825	0.0522912516583797	0.8204545454545454	0.1212665597450372	0.875	0.1530931089239486	0.775	0.1629800601300662	0.225	0.1629800601300662	0.125	0.1530931089239486	0.8871212121212121	0.11626998677873841	0.6778788347324579	0.1008203883973878	0.8306005398110662	0.054903768751511
seed_168	1omics_P_cVSpos	RF	25p	0.6625	0.0947859430506443	0.6678787878787878	0.1007228238086896	0.7	0.2091650066335189	0.625	0.1976423537605237	0.375	0.1976423537605237	0.3	0.2091650066335189	0.7006060606060606	0.1696753232947263	0.3459915063856316	0.20684919460924722	0.6654328128012339	0.1045255719618812
seed_168	1omics_AA_cVSpos	RF	top1000	0.6375	0.0279508497187473	0.6366666666666666	0.0292261298612502	0.65	0.1045825033167594	0.625	0.0883883476483184	0.375	0.0883883476483184	0.35	0.1045825033167594	0.6461904761904762	0.0449662887081134	0.27887245050070986	0.055545607272586665	0.6387955182072829	0.0504885691878826
seed_168	1omics_M_cVSpos	RF	5p	0.8375	0.121834929310112	0.8233333333333334	0.1639783183499846	0.9	0.1045825033167594	0.775	0.2236067977499789	0.225	0.2236067977499789	0.1	0.1045825033167594	0.8944444444444445	0.10829771494232182	0.695133030474429	0.23006962397009342	0.8522222222222222	0.108553906504022
seed_168	3omics_PAM_cVSneg	RF	top80	0.9	0.0559016994374947	0.9083333333333332	0.0939940239760479	0.9	0.0559016994374947	0.9	0.1045825033167594	0.1	0.1045825033167594	0.1	0.0559016994374947	0.901984126984127	0.05632265191439135	0.8051384198826605	0.1133791805215946	0.9012745098039217	0.0509469158565473
seed_168	1omics_P_cVSneg	RF	top90	0.8	0.1354967711792425	0.8027777777777778	0.144471151377176	0.8	0.1425219281373922	0.8	0.1425219281373922	0.2	0.1425219281373922	0.2	0.1425219281373922	0.8027777777777778	0.14447115137717603	0.6027668414752787	0.27450693508777535	0.7999019607843137	0.1354008175446972
seed_168	1omics_AA_cVSneg	RF	top100	0.5875	0.0838525491562421	0.6	0.0912870929175276	0.525	0.1369306393762915	0.65	0.1045825033167594	0.35	0.1045825033167594	0.475	0.1369306393762915	0.5828571428571429	0.08887046294283309	0.17887245050070988	0.17045065887950656	0.5554621848739496	0.1028511010473562
seed_168	1omics_M_cVSneg	RF	top60	0.85	0.1369306393762915	0.845	0.1472667647502314	0.875	0.0883883476483184	0.825	0.1895718861012887	0.175	0.1895718861012887	0.125	0.0883883476483184	0.8583333333333333	0.12004050242406612	0.7016397779494322	0.27049712413537036	0.8583333333333333	0.1200405024240661
seed_168	3omics_PAM_cVSra	RF	1p	0.8333333333333334	0.0658807845868412	0.8260814804390656	0.0760275846197762	0.9625	0.0559016994374947	0.575	0.2270737765573118	0.425	0.2270737765573118	0.0375	0.0559016994374947	0.9178571428571428	0.12601627688840963	0.623079238739328	0.15496700905126043	0.8862529429634693	0.0412143540729258
seed_168	1omics_P_cVSra	RF	1p	0.725	0.0812232862067413	0.7502777777777778	0.0594178289325832	0.8875	0.0814900300650331	0.4	0.1854049621773915	0.6	0.1854049621773915	0.1125	0.0814900300650331	0.6416666666666666	0.25276251480171835	0.333872876957331	0.2408149843904244	0.811236972266384	0.0539743012393715
seed_168	1omics_AA_cVSra	RF	top500	0.675	0.054326686710022	0.6918204602415129	0.0277708868857697	0.925	0.0814900300650331	0.175	0.1118033988749894	0.825	0.1118033988749894	0.075	0.0814900300650331	[0.3333333333333333, 0.6666666666666666, 0.4, 1.0, 'nan']	[0.3333333333333333, 0.6666666666666666, 0.4, 1.0, 'nan']	[0.0, 0.2672612419124244, 0.07254762501100116, 0.42640143271122083, 'nan']	[0.0, 0.2672612419124244, 0.07254762501100116, 0.42640143271122083, 'nan']	0.790505994716521	0.0405411221570529
seed_168	1omics_M_cVSra	RF	5p	0.875	0.0721687836487032	0.8654545454545455	0.0796072391126001	0.975	0.0559016994374947	0.675	0.2436698586202241	0.325	0.2436698586202241	0.025	0.0559016994374947	0.9555555555555556	0.09938079899999065	0.721237583766924	0.16899205155994834	0.9137720962748428	0.0433023047671068
seed_169	3omics_PAM_cVSpos	RF	top60	0.825	0.1118033988749894	0.8416666666666667	0.1193151755273029	0.825	0.1895718861012887	0.825	0.1895718861012887	0.175	0.1895718861012887	0.175	0.1895718861012887	0.855	0.15041608956491326	0.6720291656356541	0.20679136184926822	0.8207142857142857	0.1205958844527406
seed_169	1omics_P_cVSpos	RF	50p	0.675	0.1202211503854459	0.6921212121212121	0.1398313295889691	0.725	0.1854049621773915	0.625	0.2651650429449553	0.375	0.2651650429449553	0.275	0.1854049621773915	0.7006060606060606	0.18381979037951784	0.3706632898365341	0.25717638857063596	0.6876884518989782	0.0973537246222882
seed_169	1omics_AA_cVSpos	RF	top800	0.6375	0.0684653196881457	0.6392857142857142	0.0660955554404348	0.625	0.0883883476483184	0.65	0.0559016994374947	0.35	0.0559016994374947	0.375	0.0883883476483184	0.6361111111111111	0.07040995475353652	0.2751976315339485	0.13666046782403965	0.6316666666666667	0.0771452454068874
seed_169	1omics_M_cVSpos	RF	5p	0.8375	0.1438858054152667	0.8301298701298702	0.1655179392916582	0.875	0.1530931089239486	0.8	0.2091650066335189	0.2	0.2091650066335189	0.125	0.1530931089239486	0.8711111111111111	0.14177011473543627	0.6877996326833705	0.28236926650858585	0.8451461988304093	0.1389737506211807
seed_169	3omics_PAM_cVSneg	RF	top70	0.8875	0.0684653196881457	0.9111111111111112	0.1217161238900369	0.875	0.0	0.9	0.1369306393762915	0.1	0.1369306393762915	0.125	0.0	0.8761904761904762	0.017388017698576702	0.7811265775524029	0.13801311186847084	0.8894117647058823	0.0601420847456652
seed_169	1omics_P_cVSneg	RF	top40	0.775	0.1135368882786559	0.8142857142857143	0.1464938878713834	0.725	0.1045825033167594	0.825	0.1425219281373922	0.175	0.1425219281373922	0.275	0.1045825033167594	0.7488888888888889	0.10180849245422738	0.5565003861198845	0.23249684993814262	0.7647619047619048	0.1130093658952449
seed_169	1omics_AA_cVSneg	RF	1p	0.5875	0.0712609640686961	0.5888888888888889	0.0745355992499929	0.625	0.0883883476483184	0.55	0.1425219281373922	0.45	0.1425219281373922	0.375	0.0883883476483184	0.5914285714285714	0.07798482322260676	0.17762793561917462	0.144491715773079	0.6018674136321196	0.0597119926764649
seed_169	1omics_M_cVSneg	RF	5p	0.8625	0.1118033988749894	0.8916666666666667	0.1086533734200441	0.825	0.1425219281373922	0.9	0.1045825033167594	0.1	0.1045825033167594	0.175	0.1425219281373922	0.8427777777777777	0.11924401788965826	0.7296629766365038	0.22073974895463938	0.8545238095238096	0.1208154455443763
seed_169	3omics_PAM_cVSra	RF	top50	0.8416666666666667	0.0801474335902972	0.8432983193277311	0.087240300798011	0.95	0.0279508497187473	0.625	0.25	0.375	0.25	0.05	0.0279508497187473	0.8511904761904762	0.11919633568155232	0.6276529931521724	0.21133512784984557	0.8910763035763036	0.0480924779077646
seed_169	1omics_P_cVSra	RF	top90	0.7416666666666667	0.0801474335902972	0.7597579510273008	0.0535171615869759	0.9	0.0947859430506443	0.425	0.1677050983124842	0.575	0.1677050983124842	0.1	0.0947859430506443	0.7285714285714285	0.24948927423675687	0.39163905787636316	0.20994775935568155	0.8219852661957925	0.0574564895245977
seed_169	1omics_AA_cVSra	RF	top300	0.6583333333333333	0.0456435464587638	0.6795238095238095	0.0265985524643217	0.925	0.0814900300650331	0.125	0.125	0.875	0.125	0.075	0.0814900300650331	['nan', 0.25, 0.5, 0.6666666666666666, 'nan']	['nan', 0.25, 0.5, 0.6666666666666666, 'nan']	['nan', -0.07905694150420949, 0.15811388300841897, 0.2672612419124244, 'nan']	['nan', -0.07905694150420949, 0.15811388300841897, 0.2672612419124244, 'nan']	0.7821621621621622	0.0355989508738858
seed_169	1omics_M_cVSra	RF	top50	0.85	0.0912870929175276	0.8322573697671288	0.0924275868469054	0.9875	0.0279508497187473	0.575	0.2877716108305334	0.425	0.2877716108305334	0.0125	0.0279508497187473	0.9714285714285714	0.06388765649999402	0.6546650006667786	0.22487428089484385	0.9004950604950605	0.0538164401325799
seed_170	3omics_PAM_cVSpos	RF	top100	0.85	0.1296027584582982	0.8717171717171717	0.1500603558469	0.85	0.1629800601300662	0.85	0.2053959590644373	0.15	0.2053959590644373	0.15	0.1629800601300662	0.86	0.1341640786499874	0.7154862939803895	0.24923764949935134	0.8498894294559929	0.1245865006291588
seed_170	1omics_P_cVSpos	RF	top90	0.7	0.1202211503854459	0.7076190476190476	0.1075178622506412	0.675	0.2091650066335189	0.725	0.1045825033167594	0.275	0.1045825033167594	0.325	0.2091650066335189	0.7139682539682539	0.17327198169994842	0.4106291938323873	0.24949038955754924	0.682763772175537	0.1403038206260332
seed_170	1omics_AA_cVSpos	RF	top700	0.6375	0.0279508497187473	0.6366666666666666	0.0292261298612502	0.65	0.1045825033167594	0.625	0.0883883476483184	0.375	0.0883883476483184	0.35	0.1045825033167594	0.6461904761904762	0.0449662887081134	0.27887245050070986	0.055545607272586665	0.6387955182072829	0.0504885691878826
seed_170	1omics_M_cVSpos	RF	5p	0.8375	0.1296027584582982	0.8328282828282828	0.1615411757860495	0.875	0.0883883476483184	0.8	0.2091650066335189	0.2	0.2091650066335189	0.125	0.0883883476483184	0.8592063492063492	0.09505206699308197	0.6832755619029708	0.25194844252864296	0.8487409700722395	0.1150455560261305
seed_170	3omics_PAM_cVSneg	RF	top90	0.9	0.0947859430506443	0.8638888888888888	0.1212397380155288	0.975	0.0559016994374947	0.825	0.1895718861012887	0.175	0.1895718861012887	0.025	0.0559016994374947	0.975	0.05590169943749474	0.8182368953132039	0.16111393843328226	0.911470588235294	0.0764168363122441
seed_170	1omics_P_cVSneg	RF	top50	0.8375	0.1045825033167594	0.8514285714285714	0.1500340097498985	0.85	0.1045825033167594	0.825	0.1895718861012887	0.175	0.1895718861012887	0.15	0.1045825033167594	0.8488888888888889	0.08770038782520495	0.6874666033157679	0.20439366231988013	0.8425396825396825	0.093814760952837
seed_170	1omics_AA_cVSneg	RF	top70	0.575	0.0814900300650331	0.5783333333333334	0.0907280329540921	0.55	0.1425219281373922	0.6	0.1045825033167594	0.4	0.1045825033167594	0.45	0.1425219281373922	0.5783333333333334	0.084992737525619	0.15327955589886444	0.16591131199875997	0.5592857142857143	0.1025206687860778
seed_170	1omics_M_cVSneg	RF	top40	0.8625	0.0814900300650331	0.8864285714285715	0.1240371076800513	0.85	0.0559016994374947	0.875	0.1530931089239486	0.125	0.1530931089239486	0.15	0.0559016994374947	0.8527777777777777	0.04770990010366016	0.7320345550438856	0.15982386410993288	0.8638888888888888	0.0729133597133705
seed_170	3omics_PAM_cVSra	RF	top40	0.8416666666666667	0.0745355992499929	0.8533730158730158	0.0908927250408772	0.9375	0.0765465544619743	0.65	0.25617376914899	0.35	0.25617376914899	0.0625	0.0765465544619743	0.865	0.1387443692551161	0.6432359014815078	0.18177454081235486	0.88870826709062	0.0480995552114042
seed_170	1omics_P_cVSra	RF	top60	0.7583333333333334	0.0684653196881457	0.7653221288515406	0.0525306807153452	0.925	0.0684653196881457	0.425	0.1677050983124842	0.575	0.1677050983124842	0.075	0.0684653196881457	0.7476190476190476	0.16970028267814727	0.4206904626660803	0.18573962472562372	0.8361484479131538	0.0461799769914629
seed_170	1omics_AA_cVSra	RF	top700	0.6666666666666666	0.0510310363079828	0.6942067736185383	0.0350699139263599	0.9	0.0947859430506443	0.2	0.1677050983124842	0.8	0.1677050983124842	0.1	0.0947859430506443	[0.3333333333333333, 0.5, 0.42857142857142855, 0.75, 'nan']	[0.3333333333333333, 0.5, 0.42857142857142855, 0.75, 'nan']	[0.0, 0.10660035817780521, 0.12964074471043288, 0.3952847075210474, 'nan']	[0.0, 0.10660035817780521, 0.12964074471043288, 0.3952847075210474, 'nan']	0.7813673003146687	0.0407592358611319
seed_170	1omics_M_cVSra	RF	top50	0.825	0.0745355992499929	0.800501253132832	0.0594043121842049	0.9875	0.0279508497187473	0.5	0.1767766952966369	0.5	0.1767766952966369	0.0125	0.0279508497187473	0.9333333333333333	0.14907119849998599	0.5956424952134617	0.201333252993213	0.8837065637065636	0.0460273118808469
seed_171	3omics_PAM_cVSpos	RF	top80	0.8625	0.0522912516583797	0.865909090909091	0.1364583004752552	0.9	0.1045825033167594	0.825	0.1895718861012887	0.175	0.1895718861012887	0.1	0.1045825033167594	0.9127777777777778	0.08650447786882494	0.7509826995712329	0.08586852099606083	0.869937343358396	0.0379395252054734
seed_171	1omics_P_cVSpos	RF	top1000	0.6875	0.0883883476483184	0.6735930735930736	0.0752674311018165	0.75	0.1530931089239486	0.625	0.1530931089239486	0.375	0.1530931089239486	0.25	0.1530931089239486	0.7295238095238095	0.156579075239066	0.3885866507967144	0.19124642180421494	0.7025799793601651	0.0823087010759498
seed_171	1omics_AA_cVSpos	RF	top800	0.7	0.0522912516583797	0.7178571428571429	0.080036839590341	0.675	0.0684653196881457	0.725	0.1045825033167594	0.275	0.1045825033167594	0.325	0.0684653196881457	0.6911904761904761	0.04757140473806544	0.40446534510255533	0.10830498076762955	0.6923669467787115	0.0479152306487551
seed_171	1omics_M_cVSpos	RF	top90	0.85	0.1296027584582982	0.8717171717171717	0.1500603558469	0.85	0.1629800601300662	0.85	0.2053959590644373	0.15	0.2053959590644373	0.15	0.1629800601300662	0.86	0.1341640786499874	0.7154862939803895	0.24923764949935134	0.8498894294559929	0.1245865006291588
seed_171	3omics_PAM_cVSneg	RF	top90	0.9125	0.0559016994374947	0.91	0.0876783895837508	0.925	0.0684653196881457	0.9	0.1045825033167594	0.1	0.1045825033167594	0.075	0.0684653196881457	0.9277777777777778	0.06617294027539776	0.831302754585936	0.10892248260454851	0.9144444444444444	0.053482141937032
seed_171	1omics_P_cVSneg	RF	top40	0.7875	0.1296027584582982	0.7916666666666666	0.1552824984374854	0.8	0.1425219281373922	0.775	0.1629800601300662	0.225	0.1629800601300662	0.2	0.1425219281373922	0.7992857142857143	0.14250850314766397	0.582883806857524	0.26513800933510145	0.7905462184873949	0.1252856703215114
seed_171	1omics_AA_cVSneg	RF	top700	0.625	0.0625	0.6428282828282829	0.1006802695763734	0.625	0.1530931089239486	0.625	0.1767766952966369	0.375	0.1767766952966369	0.375	0.1530931089239486	0.6358441558441559	0.09556535665437375	0.2638430080085073	0.1393016163855785	0.6200251760623278	0.0671761730849532
seed_171	1omics_M_cVSneg	RF	top60	0.8375	0.1135368882786559	0.8292568542568542	0.1340533244478116	0.875	0.0883883476483184	0.8	0.1895718861012887	0.2	0.1895718861012887	0.125	0.0883883476483184	0.861984126984127	0.08685328619721436	0.6828802988350738	0.21688686255843065	0.8470743034055728	0.0988529244382576
seed_171	3omics_PAM_cVSra	RF	top50	0.8333333333333334	0.0721687836487032	0.8344154503906825	0.0833028518889526	0.95	0.0522912516583797	0.6	0.2404423007708918	0.4	0.2404423007708918	0.05	0.0522912516583797	0.8603174603174603	0.14434847675415438	0.6137027726607429	0.1976901551182492	0.8852604259055872	0.0426878938457395
seed_171	1omics_P_cVSra	RF	top70	0.7416666666666667	0.1156203077125967	0.7595490508803202	0.0948776988504251	0.9125	0.0559016994374947	0.4	0.2850438562747845	0.6	0.2850438562747845	0.0875	0.0559016994374947	0.6295238095238095	0.2499070121849906	0.3463700835982535	0.3283623068776306	0.8271783520080733	0.0717095595113892
seed_171	1omics_AA_cVSra	RF	20p	0.6583333333333333	0.0186338998124982	0.6808080808080808	0.0240628873728719	0.925	0.0814900300650331	0.125	0.1530931089239486	0.875	0.1530931089239486	0.075	0.0814900300650331	[0.5, 'nan', 0.5, 0.3333333333333333, 'nan']	[0.5, 'nan', 0.5, 0.3333333333333333, 'nan']	[0.10660035817780521, 'nan', 0.2041241452319315, 0.0, 'nan']	[0.10660035817780521, 'nan', 0.2041241452319315, 0.0, 'nan']	0.7821872646640449	0.020248385429674
seed_171	1omics_M_cVSra	RF	top70	0.8166666666666667	0.0631906287004295	0.8070128529880852	0.0655921620323391	0.9625	0.0342326598440728	0.525	0.2053959590644373	0.475	0.2053959590644373	0.0375	0.0342326598440728	0.888095238095238	0.1096272803163937	0.574511784389091	0.15609963214780215	0.8762336322088644	0.0373168485888638
seed_172	3omics_PAM_cVSpos	RF	top50	0.8125	0.0988211768802618	0.8181457431457432	0.1037221906513224	0.825	0.1425219281373922	0.8	0.1677050983124842	0.2	0.1677050983124842	0.175	0.1425219281373922	0.8305555555555556	0.11341364256996446	0.6365551178018353	0.1880120441006792	0.8134608580274215	0.0948494607215548
seed_172	1omics_P_cVSpos	RF	top60	0.6875	0.1593443597997745	0.6983838383838383	0.1506873006774308	0.65	0.270993542358485	0.725	0.1629800601300662	0.275	0.1629800601300662	0.35	0.270993542358485	0.7072727272727273	0.19607723221153328	0.3898311656782497	0.32088762949312055	0.6586806382472017	0.1925816887411605
seed_172	1omics_AA_cVSpos	RF	top600	0.6875	0.0441941738241592	0.7228571428571429	0.0954996408678885	0.65	0.1045825033167594	0.725	0.1629800601300662	0.275	0.1629800601300662	0.35	0.1045825033167594	0.6767965367965367	0.030756654192883346	0.3870091065475766	0.09192896704822578	0.6737772031889678	0.0393144180983451
seed_172	1omics_M_cVSpos	RF	5p	0.825	0.1617772388193098	0.8283333333333334	0.1866741069945755	0.85	0.1045825033167594	0.8	0.2270737765573118	0.2	0.2270737765573118	0.15	0.1045825033167594	0.8289682539682539	0.13643235726115607	0.653616093288917	0.32160985691916216	0.8361764705882353	0.1444775085630438
seed_172	3omics_PAM_cVSneg	RF	top70	0.875	0.0765465544619743	0.901984126984127	0.0966699571989277	0.85	0.1045825033167594	0.9	0.1045825033167594	0.1	0.1045825033167594	0.15	0.1045825033167594	0.861984126984127	0.08685328619721436	0.7568956491877815	0.15140646853241418	0.8711344537815126	0.0776907117461143
seed_172	1omics_P_cVSneg	RF	top50	0.8625	0.1202211503854459	0.9047619047619048	0.1467717619754518	0.825	0.1118033988749894	0.9	0.1629800601300662	0.1	0.1629800601300662	0.175	0.1118033988749894	0.8361904761904762	0.11089775433866789	0.7328838068575239	0.24076282192774048	0.8592717086834734	0.1143848090185311
seed_172	1omics_AA_cVSneg	RF	top90	0.5875	0.0712609640686961	0.6085714285714285	0.1132092157494797	0.525	0.1369306393762915	0.65	0.1369306393762915	0.35	0.1369306393762915	0.475	0.1369306393762915	0.5828282828282828	0.06753339252705767	0.1829390245129182	0.15387952154231857	0.5554578754578754	0.090881475742139
seed_172	1omics_M_cVSneg	RF	top30	0.8375	0.0559016994374947	0.89	0.1232375754386623	0.8	0.1118033988749894	0.875	0.1530931089239486	0.125	0.1530931089239486	0.2	0.1118033988749894	0.8221212121212121	0.06165149467145931	0.6930388622398095	0.10570926915232255	0.8308302808302808	0.0529229339811746
seed_172	3omics_PAM_cVSra	RF	top30	0.85	0.0812232862067413	0.8639495798319328	0.0987292443572769	0.9375	0.0625	0.675	0.273861278752583	0.325	0.273861278752583	0.0625	0.0625	0.8611111111111112	0.1272937693043289	0.6595771781998739	0.19808463729875517	0.8948693561596788	0.0510533639288205
seed_172	1omics_P_cVSra	RF	top70	0.7416666666666667	0.0801474335902972	0.7756479433878815	0.0718777773686694	0.875	0.0988211768802618	0.475	0.2236067977499789	0.525	0.2236067977499789	0.125	0.0988211768802618	0.6676190476190476	0.19519163210196894	0.39060893610813896	0.2199324336260719	0.8181506181506182	0.0551625424715824
seed_172	1omics_AA_cVSra	RF	top600	0.6583333333333333	0.074535599249993	0.6778685845047401	0.0345024132985101	0.925	0.1026979795322186	0.125	0.0883883476483184	0.875	0.0883883476483184	0.075	0.1026979795322186	0.5733333333333334	0.45849996970798396	0.1128983720710227	0.23685605588580952	0.7813563013563014	0.0575075164598297
seed_172	1omics_M_cVSra	RF	5p	0.8416666666666667	0.0994778032192776	0.8339133479478748	0.1078625248734476	0.975	0.0342326598440728	0.575	0.3259601202601324	0.425	0.3259601202601324	0.025	0.0342326598440728	0.9416666666666667	0.08122328620674135	0.6323528089606936	0.2408350546617566	0.8949855192502251	0.0591656585527098
seed_173	3omics_PAM_cVSpos	RF	top70	0.8375	0.0712609640686961	0.8139682539682539	0.0883658078613679	0.9	0.1369306393762915	0.775	0.1629800601300662	0.225	0.1629800601300662	0.1	0.1369306393762915	0.9111111111111111	0.1217161238900369	0.6987491237633461	0.12600616548574667	0.8460130718954249	0.0656620447621463
seed_173	1omics_P_cVSpos	RF	10p	0.7375	0.0814900300650331	0.7487878787878788	0.1520309402563339	0.775	0.1369306393762915	0.7	0.1895718861012887	0.3	0.1895718861012887	0.225	0.1369306393762915	0.7716450216450217	0.13123828401430604	0.49691261753657445	0.1830327643343322	0.7467770103993014	0.0665057796420966
seed_173	1omics_AA_cVSpos	RF	top1000	0.625	0.0441941738241592	0.6404761904761904	0.0533394448029044	0.575	0.0684653196881457	0.675	0.0684653196881457	0.325	0.0684653196881457	0.425	0.0684653196881457	0.6144444444444445	0.04070179114571169	0.25243030408522615	0.08915090197808809	0.6042857142857143	0.0521137666188293
seed_173	1omics_M_cVSpos	RF	top100	0.85	0.1369306393762915	0.845	0.1472667647502314	0.875	0.0883883476483184	0.825	0.1895718861012887	0.175	0.1895718861012887	0.125	0.0883883476483184	0.8583333333333333	0.12004050242406612	0.7016397779494322	0.27049712413537036	0.8583333333333333	0.1200405024240661
seed_173	3omics_PAM_cVSneg	RF	top60	0.875	0.1169267933366856	0.8550505050505051	0.1330181411880115	0.925	0.0684653196881457	0.825	0.1895718861012887	0.175	0.1895718861012887	0.075	0.0684653196881457	0.91	0.08767838958375089	0.7572874042332284	0.22304320117559953	0.8856037151702786	0.0981449632693521
seed_173	1omics_P_cVSneg	RF	top40	0.825	0.1354967711792425	0.8027777777777778	0.1487343725580839	0.875	0.1530931089239486	0.775	0.1629800601300662	0.225	0.1629800601300662	0.125	0.1530931089239486	0.8694444444444445	0.1545353449522347	0.6609657312224398	0.27401812575546397	0.8332352941176471	0.1334219917016036
seed_173	1omics_AA_cVSneg	RF	1p	0.5875	0.0712609640686961	0.5787301587301588	0.061184248133835	0.625	0.125	0.55	0.0684653196881457	0.45	0.0684653196881457	0.375	0.125	0.6015873015873016	0.08701250840422695	0.17762793561917462	0.144491715773079	0.5988235294117646	0.0869359670138345
seed_173	1omics_M_cVSneg	RF	top30	0.85	0.1045825033167594	0.8825396825396825	0.1368213456476822	0.825	0.1118033988749894	0.875	0.1530931089239486	0.125	0.1530931089239486	0.175	0.1118033988749894	0.8361904761904762	0.11089775433866789	0.7092672275951633	0.21209555307422734	0.8475070028011205	0.0981675031007442
seed_173	3omics_PAM_cVSra	RF	top100	0.8416666666666667	0.0618016540591305	0.8363755980861244	0.0790212609101601	0.9625	0.0559016994374947	0.6	0.2404423007708918	0.4	0.2404423007708918	0.0375	0.0559016994374947	0.925	0.11180339887498948	0.6443666429709817	0.143938674809277	0.8915559732664996	0.0365857931423277
seed_173	1omics_P_cVSra	RF	top90	0.7583333333333333	0.1297700958533119	0.7804388422035481	0.1004922429468015	0.9	0.0947859430506443	0.475	0.2850438562747845	0.525	0.2850438562747845	0.1	0.0947859430506443	0.6714285714285714	0.26747326990444986	0.4093563837495062	0.34319650160564386	0.8335669894493424	0.0875853299747623
seed_173	1omics_AA_cVSra	RF	10p	0.6583333333333333	0.0186338998124982	0.6696969696969697	0.0067759635681811	0.9625	0.0559016994374947	0.05	0.0684653196881457	0.95	0.0684653196881457	0.0375	0.0559016994374947	[0.3333333333333333, 0.5, 'nan', 'nan', 'nan']	[0.3333333333333333, 0.5, 'nan', 'nan', 'nan']	[0.0, 0.10660035817780521, 'nan', 'nan', 'nan']	[0.0, 0.10660035817780521, 'nan', 'nan', 'nan']	0.7892460881934567	0.0187253058358165
seed_173	1omics_M_cVSra	RF	5p	0.8416666666666667	0.0801474335902972	0.8255265615017937	0.0716676474060959	0.975	0.0342326598440728	0.575	0.2091650066335189	0.425	0.2091650066335189	0.025	0.0342326598440728	0.9047619047619048	0.14677176197545183	0.6309427401782438	0.2135244025839354	0.8928505587329116	0.0495096548590442
seed_174	3omics_PAM_cVSpos	RF	top90	0.85	0.0947859430506443	0.8435497835497836	0.1002281836557739	0.875	0.1767766952966369	0.825	0.1425219281373922	0.175	0.1425219281373922	0.125	0.1767766952966369	0.8955555555555555	0.1456361100249862	0.719027019909552	0.1823720381784595	0.8490559732664996	0.1060525623964237
seed_174	1omics_P_cVSpos	RF	top400	0.7125	0.1135368882786559	0.7277417027417027	0.1361821622042179	0.725	0.1045825033167594	0.7	0.2091650066335189	0.3	0.2091650066335189	0.275	0.1045825033167594	0.7119841269841269	0.1068294947208066	0.43222386573687893	0.22743786400719465	0.7188788146837682	0.0921791590158538
seed_174	1omics_AA_cVSpos	RF	top1000	0.625	0.1397542485937368	0.6405555555555555	0.1534684450238544	0.575	0.1895718861012887	0.675	0.1425219281373922	0.325	0.1425219281373922	0.425	0.1895718861012887	0.6237012987012986	0.15119014909602288	0.25689214116533143	0.28492978575661815	0.5994494720965309	0.1543292044251427
seed_174	1omics_M_cVSpos	RF	top70	0.825	0.1354967711792425	0.8217171717171717	0.1377779258863506	0.85	0.1629800601300662	0.8	0.1895718861012887	0.2	0.1895718861012887	0.15	0.1629800601300662	0.85	0.1414213562373095	0.6605669601320928	0.26283895449021544	0.8284608580274215	0.1320194607743171
seed_174	3omics_PAM_cVSneg	RF	top70	0.875	0.1169267933366856	0.89	0.151657508881031	0.875	0.0883883476483184	0.875	0.1767766952966369	0.125	0.1767766952966369	0.125	0.0883883476483184	0.8722222222222222	0.09128709291752768	0.7560463973741431	0.23140410935748207	0.8788888888888888	0.1088945576755699
seed_174	1omics_P_cVSneg	RF	top40	0.825	0.1202211503854459	0.8477777777777777	0.1481027129401987	0.825	0.1425219281373922	0.825	0.1895718861012887	0.175	0.1895718861012887	0.175	0.1425219281373922	0.8287878787878787	0.13245124022691981	0.66286317117972	0.23824985858218523	0.8254147812971342	0.1080228721680656
seed_174	1omics_AA_cVSneg	RF	top500	0.6	0.0559016994374947	0.6106782106782107	0.0753365611804071	0.6	0.1045825033167594	0.6	0.1629800601300662	0.4	0.1629800601300662	0.4	0.1045825033167594	0.5987301587301587	0.04250887299370283	0.2045959301177043	0.11197565175967575	0.5982485625829279	0.0520228699125858
seed_174	1omics_M_cVSneg	RF	10p	0.8625	0.1026979795322186	0.8638888888888888	0.1212397380155288	0.875	0.125	0.85	0.1369306393762915	0.15	0.1369306393762915	0.125	0.125	0.8778571428571429	0.12516315882291645	0.7332790699254209	0.20761847609211417	0.8640756302521009	0.0962829130022823
